Time,WeekD,YearD,TMP,WS,WD,RH,PP,PM2.5(t-1),PM2.5(t)
0.6956521739130435,0.0,0.16587677725118483,0.7488322075478038,0.2812200268559371,0.543859649122807,0.18181818181818182,0.0,0.07228915662650602,10
0.7391304347826086,0.0,0.16587677725118483,0.7396578956211983,0.25704968348359875,0.5894736842105263,0.18181818181818182,0.0,0.10843373493975904,9
0.782608695652174,0.0,0.16587677725118483,0.7269886077225526,0.30884327642432385,0.5929824561403508,0.18181818181818182,0.0,0.0963855421686747,9
0.8260869565217391,0.0,0.16587677725118483,0.688375844339147,0.1400345290619605,0.7017543859649122,0.20454545454545456,0.0,0.0963855421686747,5
0.8695652173913043,0.0,0.16587677725118483,0.6410592465638337,0.16554766928831768,0.8736842105263158,0.26136363636363635,0.0,0.04819277108433735,16
0.9130434782608695,0.0,0.16587677725118483,0.606512753301744,0.07615576443506619,0.9403508771929825,0.3068181818181818,0.0,0.18072289156626506,15
0.9565217391304348,0.0,0.16587677725118483,0.5831905097960143,0.08286974870516019,0.6280701754385964,0.3181818181818182,0.0,0.1686746987951807,18
1.0,0.16666666666666666,0.17061611374407584,0.5587256779917329,0.09092652982927299,0.45964912280701753,0.32954545454545453,0.0,0.20481927710843373,18
0.0,0.16666666666666666,0.17061611374407584,0.548610410995732,0.07442931133704202,0.3824561403508772,0.3522727272727273,0.0,0.20481927710843373,13
0.043478260869565216,0.16666666666666666,0.17061611374407584,0.5180293712403804,0.04853251486667946,0.3017543859649123,0.38636363636363635,0.0,0.14457831325301204,11
0.08695652173913043,0.16666666666666666,0.17061611374407584,0.4907752797661054,0.04450412430462306,0.6070175438596491,0.3977272727272727,0.0,0.12048192771084337,26
0.13043478260869565,0.16666666666666666,0.17061611374407584,0.4566992640387135,0.03683099942451564,0.5894736842105263,0.45454545454545453,0.0,0.30120481927710846,34
0.17391304347826086,0.16666666666666666,0.17061611374407584,0.4162381960547098,0.09303663917130253,0.7192982456140351,0.5,0.0,0.39759036144578314,27
0.21739130434782608,0.16666666666666666,0.17061611374407584,0.39257989716705305,0.05045079608670632,0.8947368421052632,0.5454545454545454,0.0,0.3132530120481928,28
0.2608695652173913,0.16666666666666666,0.17061611374407584,0.37732298282757004,0.06713984270093998,0.9578947368421052,0.5568181818181818,0.0,0.3253012048192771,24
0.30434782608695654,0.16666666666666666,0.17061611374407584,0.3547400611620795,0.09054287358526762,0.7017543859649122,0.5795454545454546,0.0,0.27710843373493976,18
0.34782608695652173,0.16666666666666666,0.17061611374407584,0.35618509930436537,0.10684826395549588,0.7964912280701755,0.5795454545454546,0.0,0.20481927710843373,23
